, 0, 1, 2, 3, 4, 5, 6, 7, 8, 9,10
 0,3.5261034356278276,0.26653625137547377,0.21029465704853895,0.2151852304682724,0.012226433549333659,0.0,0.0,0.0,0.0,0.0,0.0
 1,5.025064188776134,0.3765741533194767,0.337449565961609,0.32766841912214206,0.024452867098667317,0.0,0.0,0.0,0.0,0.0,0.0
 2,0.9145372294901578,0.0073358601296001965,0.5086196356522802,1.7068101234869788,0.5893140970778823,0.051351020907201374,0.0,0.0,0.0,0.0,0.0
 3,0.8900843623914905,0.0,0.5893140970778823,3.9809267636630397,3.440518400782492,1.0172392713045604,0.034234013938134245,0.0,0.0,0.0,0.0
 4,0.23719281085707297,0.0,0.2518645311162734,3.3353710722582224,6.492236214696173,5.734197334637487,0.7409218730896198,0.002445286709866732,0.0,0.0,0.0
 5,0.004890573419733464,0.0,0.012226433549333659,0.8803032155520234,3.711945225577699,9.71267881159066,5.695072747279618,0.47438562171414594,0.0,0.0,0.0
 6,0.0,0.0,0.0,0.004890573419733464,0.3667930064800098,4.636263601907324,9.179606308839713,4.73652035701186,0.0758038880058687,0.0,0.0
 7,0.0,0.0,0.0,0.0,0.0,0.051351020907201374,2.792517422667808,8.228389778701553,1.533194767086441,0.002445286709866732,0.0
 8,0.0,0.0,0.0,0.0,0.0,0.0,0.002445286709866732,1.1810734808656316,4.232791294779313,0.20051351020907204,0.0
 9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.13693605575253698,1.1468394669274973,0.009781146839466928
10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03667930064800098,0.1075926152341362
