, 0, 1, 2, 3, 4, 5, 6, 7, 8, 9,10
 0,3.9344663161755715,0.0,0.13693605575253698,0.1075926152341362,0.03912458735786771,0.012226433549333659,0.0,0.0,0.0,0.0,0.0
 1,5.587480132045482,0.0,0.22007580388800585,0.19562293678933854,0.07824917471573542,0.009781146839466928,0.0,0.0,0.0,0.0,0.0
 2,1.5160777601173738,0.0,0.4792761951338795,0.7213595794106858,0.7580388800586869,0.2812079716346742,0.022007580388800588,0.0,0.0,0.0,0.0
 3,1.9611199413131188,0.0,0.9756693972368261,1.7997310184619146,2.807189142927008,2.054040836288055,0.34967599951094264,0.004890573419733464,0.0,0.0,0.0
 4,1.0808167257610957,0.0,0.821616334515222,1.988018095121653,4.536006846802787,6.220809389900966,2.014916248930187,0.12715490891307005,0.004890573419733464,0.0,0.0
 5,0.2934344051840078,0.0,0.26409096466560705,0.8313974813546888,2.98569507274728,8.23083506541142,6.687859151485512,1.176182907445898,0.022007580388800588,0.0,0.0
 6,0.024452867098667317,0.0,0.017117006969067122,0.14916248930187065,0.8900843623914905,4.570240860740922,8.979092798630639,4.027387211150507,0.33989485267147573,0.002445286709866732,0.0
 7,0.0,0.0,0.0,0.0,0.06357745445653502,0.9023107959408241,4.335493336593715,5.893140970778823,1.3889228512043037,0.024452867098667317,0.0
 8,0.0,0.0,0.0,0.0,0.0,0.02689815380853405,0.638219831275217,2.5235358845824676,2.2325467661083263,0.18828707665973834,0.0073358601296001965
 9,0.0,0.0,0.0,0.0,0.0,0.0,0.004890573419733464,0.11003790194400292,0.7776011737376207,0.33500427925174225,0.06602274116640176
10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.014671720259200393,0.03912458735786771,0.09047560826506908
