, 0, 1, 2, 3, 4, 5, 6, 7, 8, 9,10
 0,3.9858173370827727,0.1833965032400049,0.034234013938134245,0.014671720259200393,0.012226433549333659,0.0,0.0,0.0,0.0,0.0,0.0
 1,5.726861474507886,0.24697395769653993,0.06357745445653502,0.02689815380853405,0.02689815380853405,0.0,0.0,0.0,0.0,0.0,0.0
 2,0.5770876635285487,0.1540530627216041,1.3791417043648369,1.2593226555813668,0.33255899254187554,0.0758038880058687,0.0,0.0,0.0,0.0,0.0
 3,0.25675510453600686,0.21763051717813917,2.0564861229979217,3.6581489179606312,2.406162122508864,1.2813302359701675,0.07335860129600195,0.002445286709866732,0.0,0.0,0.0
 4,0.048905734197334634,0.1296001956229368,0.8362880547744223,3.7412886660961,4.452867098667319,5.90292211761829,1.6285609487712436,0.0537963076170681,0.0,0.0,0.0
 5,0.0,0.024452867098667317,0.10025675510453602,1.1101601662794962,2.442841423156865,7.245384521335127,8.284631373028487,1.278884949260301,0.004890573419733464,0.0,0.0
 6,0.0,0.0,0.0,0.012226433549333659,0.2078493703386722,2.6042303460080696,8.49248074336716,7.394547010636996,0.28854383176427434,0.0,0.0
 7,0.0,0.0,0.0,0.0,0.0,0.0,1.1028243061498961,8.641643232669031,2.863430737253943,0.0,0.0
 8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2298569507274728,5.135102090720137,0.2518645311162734,0.0
 9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.009781146839466928,1.2813302359701675,0.002445286709866732
10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.14427191588213717
