, 0, 1, 2, 3, 4, 5, 6, 7, 8, 9,10
 0,3.1060023156740653,0.4262610221906473,0.2396796405051218,0.027532430499049885,0.0014749516338776725,0.0,0.0,0.0,0.0,0.0,0.0
 1,2.9648986093664345,2.228160268244537,0.5742478361230404,0.07448505751082245,0.005653981263197745,0.0002458252723129454,0.0,0.0,0.0,0.0,0.0
 2,0.8126983502665975,0.22861750325103922,6.786744118015797,0.7532086343668647,0.10103418692062056,0.007620583441701307,0.0002458252723129454,0.0,0.0,0.0,0.0
 3,0.30433168712342645,0.09390525402354515,1.292303456549154,17.45924831548232,1.8798258573770936,0.24115459213899945,0.01130796252639549,0.0,0.0,0.0,0.0
 4,0.01769941960653207,0.020157672329661522,0.30433168712342645,1.2773081149380643,22.225800345630333,2.377867859083121,0.22296352198784147,0.001229126361564727,0.0,0.0,0.0
 5,0.0,0.0,0.005653981263197745,0.10029671110368174,0.7623041694424437,16.660316180465248,1.8419687654409,0.06317709498442697,0.0,0.0,0.0
 6,0.0,0.0,0.0,0.0,0.005162330718571854,0.2940070256862827,8.961806127440736,0.7286261071355702,0.004179029629320072,0.0,0.0
 7,0.0,0.0,0.0,0.0,0.0,0.0,0.07718913550626486,3.3515817627146975,0.11455457689783256,0.0,0.0
 8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.007620583441701307,0.8262187402438096,0.006637282352449526,0.0
 9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0002458252723129454,0.11234214944701604,0.0
10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.007866408714014252
