, 0, 1, 2, 3, 4, 5, 6, 7, 8, 9,10
 0,3.169916886475431,0.5658897768644003,0.05727728844891628,0.006883107624762471,0.0009833010892517815,0.0,0.0,0.0,0.0,0.0,0.0
 1,2.8783681135122774,2.739722659927777,0.20108507275198936,0.025565828320546324,0.0027040779954423996,0.0002458252723129454,0.0,0.0,0.0,0.0,0.0
 2,0.5452404539901129,0.39209130933914793,6.984387636955406,0.679706877945294,0.08087651459095904,0.007620583441701307,0.0002458252723129454,0.0,0.0,0.0,0.0
 3,0.09562603092973576,0.15388662046790383,1.4075955092639254,17.71293999650928,1.652191655215306,0.243121194317503,0.016716118517280287,0.0,0.0,0.0,0.0
 4,0.007620583441701307,0.03908621829775832,0.3392388757918647,1.251496461345205,22.315280744752243,2.27265464253318,0.22025944399239908,0.0017207769061906178,0.0,0.0,0.0
 5,0.0,0.0009833010892517815,0.008849709803266034,0.10472156600531474,0.7369841663942103,16.752746482854917,1.774858466099466,0.05457321045347388,0.0,0.0,0.0
 6,0.0,0.0,0.0,0.0,0.009833010892517816,0.2799949851644448,9.015150211532646,0.6856066844808048,0.0031957285400682905,0.0,0.0
 7,0.0,0.0,0.0,0.0,0.0,0.0002458252723129454,0.07718913550626486,3.3594481714287117,0.10644234291150537,0.0,0.0
 8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.010570486709456652,0.8262187402438096,0.003687379084694181,0.0
 9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0007374758169388363,0.11185049890239016,0.0
10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.007866408714014252
